audio_filepath,duration,text,gender,age-group,primary_language,native_place_state,native_place_district,highest_qualification,job_category,occupation_domain
audio/281474976893082_f1927_chunk_4.wav,0.6184375,and the,Male,60+,Marathi,Maharashtra,Solapur,Graduate,Full Time,Healthcare (Medical &amp; Pharma)
audio/281474976897128_f868_chunk_0.wav,0.6188125,Learn,Male,30-45,Kannada,Karnataka,Shimoga,Post Graduate,Full Time,Education and Research
audio/281474976903890_f1627_chunk_0.wav,0.61925,Backward,Female,45-60,Nepali,Assam,Kamrup,Graduate,Full Time,Education and Research
audio/281474976886817_f1675_chunk_1.wav,0.6203125,internet,Female,18-30,Tamil,Tamil Nadu,Virudhunagar,Post Graduate,Full Time,Technology and Services
audio/281474976896757_f1719_chunk_4.wav,0.621375,Meena,Female,30-45,Sindhi,Gujarat,Ahmedabad,Post Graduate,Full Time,Information and Media
audio/281474976899499_f703_chunk_0.wav,0.6219375,Dog,Female,30-45,Tamil,Tamil Nadu,Chennai,Graduate,Freelance,Education and Research
audio/281474976891411_f2041_chunk_2.wav,0.6220625,Government,Male,30-45,Malayalam,Kerala,Palakkad,Post Graduate,Full Time,Technology and Services
audio/281474976893829_f568_chunk_0.wav,0.622125,Backward,Female,18-30,Bodo,Assam,Kokrajhar,Post Graduate,Other,Education and Research
audio/281474976903891_f1629_chunk_0.wav,0.622125,Wow,Female,45-60,Nepali,Assam,Kamrup,Graduate,Full Time,Education and Research
audio/281474976903209_f2772_chunk_0.wav,0.6225625,Zero,Female,45-60,Tamil,Tamil Nadu,Chennai,Post Graduate,Full Time,Technology and Services
audio/281474976893764_f2375_chunk_0.wav,0.6225625,Play,Male,30-45,Punjabi,Punjab,Mansa,Post Graduate,Full Time,Government
audio/281474976909255_f3052_chunk_0.wav,0.622625,Seven,Female,45-60,Punjabi,Punjab,Fatehgarh Sahib,Post Graduate,Other,Education and Research
audio/281474976900633_f9_chunk_0.wav,0.6226875,Wow,Male,30-45,Urdu,Gujarat,Ahmedabad,Graduate,Full Time,Technology and Services
audio/281474976896581_f2338_chunk_0.wav,0.6228125,Bed,Female,60+,Tamil,Madhya Pradesh,Ujjain,Post Graduate,Full Time,Education and Research
audio/281474976894183_f565_chunk_0.wav,0.6233125,Right,Male,45-60,Odia,Odisha,Puri,Doctoral (PhD) or higher level,Full Time,Education and Research
audio/281474976897570_f1295_chunk_0.wav,0.623625,Agree,Female,18-30,Hindi,Rajasthan,Ajmer,Under Graduate Student,Other,Education and Research
audio/281474976895297_f2488_chunk_0.wav,0.62375,Backward,Male,30-45,Kashmiri,Jammu Kashmir,Anantnag,Doctoral (PhD) or higher level,Full Time,Education and Research
audio/281474976895450_f2649_chunk_0.wav,0.6244375,Six,Female,18-30,Malayalam,Kerala,Pathanamthitta,Post Graduate,Full Time,Education and Research
audio/281474976901588_f1445_chunk_0.wav,0.6265,Bird,Female,30-45,Maithili,Bihar,Darbhanga,Post Graduate,Freelance,Information and Media
audio/281474976893770_f2784_chunk_0.wav,0.6275625,Next,Male,30-45,Punjabi,Punjab,Mansa,Post Graduate,Full Time,Government
audio/281474976896937_f2660_chunk_0.wav,0.6285625,Previous,Male,18-30,Gujarati,Gujarat,Sabarkantha,Post Graduate,Full Time,Information and Media
audio/281474976894258_f1849_chunk_2.wav,0.6301875,Gujarat,Female,30-45,Kashmiri,Jammu Kashmir,Srinagar,Doctoral (PhD) or higher level,Other,Education and Research
audio/281474976899495_f2610_chunk_0.wav,0.6303125,Yes,Female,30-45,Tamil,Tamil Nadu,Chennai,Graduate,Freelance,Education and Research
audio/281474976898115_f1790_chunk_4.wav,0.63075,Sundargarh,Female,18-30,Odia,Odisha,Khordha,Post Graduate,Full Time,Transportation and Logistics
audio/281474976893074_f2254_chunk_2.wav,0.63125,Kerala,Male,60+,Marathi,Maharashtra,Solapur,Graduate,Full Time,Healthcare (Medical &amp; Pharma)
audio/281474976895241_f890_chunk_0.wav,0.631875,Happy,Female,45-60,Dogri,Jammu Kashmir,Jammu,Doctoral (PhD) or higher level,Other,Education and Research
audio/281474976903891_f2627_chunk_0.wav,0.631875,Wow,Female,45-60,Nepali,Assam,Kamrup,Graduate,Full Time,Education and Research
audio/281474976893839_f3333_chunk_2.wav,0.632875,Jorhat,Female,18-30,Bodo,Assam,Kokrajhar,Post Graduate,Other,Education and Research
audio/281474976900602_f2216_chunk_6.wav,0.633375,etc,Male,30-45,Urdu,Gujarat,Ahmedabad,Graduate,Full Time,Technology and Services
audio/281474976893752_f1553_chunk_0.wav,0.6338125,Five,Male,30-45,Punjabi,Punjab,Mansa,Post Graduate,Full Time,Government
audio/281474976902159_f820_chunk_0.wav,0.6343125,Dog,Female,45-60,Urdu,Maharashtra,Satara,Post Graduate,Full Time,Education and Research
audio/281474976897334_f504_chunk_0.wav,0.634875,Go,Female,30-45,Punjabi,Punjab,Patiala,Post Graduate,Part Time,Education and Research
audio/281474976887081_f2283_chunk_5.wav,0.63525,Garba,Female,30-45,Gujarati,Gujarat,Amreli,Post Graduate,Freelance,Education and Research
audio/281474976897577_f466_chunk_0.wav,0.6355625,Tree,Female,18-30,Hindi,Rajasthan,Ajmer,Under Graduate Student,Other,Education and Research
audio/281474976895182_f2352_chunk_0.wav,0.635625,Left,Male,18-30,Malayalam,Kerala,Malappuram,Graduate,Full Time,Technology and Services
audio/281474976895774_f2882_chunk_0.wav,0.636125,Visual,Female,45-60,Telugu,Telangana,Hyderabad,Post Graduate,Full Time,Education and Research
audio/281474976888161_f1851_chunk_15.wav,0.6363125,Purukia,Male,30-45,Maithili,Bihar,Darbhanga,Post Graduate,Full Time,Education and Research
audio/281474976896679_f2405_chunk_0.wav,0.636375,Off,Female,45-60,Telugu,Andhra Pradesh,Krishna,Graduate,Part Time,Technology and Services
audio/281474976897324_f502_chunk_0.wav,0.6364375,Dog,Female,30-45,Punjabi,Punjab,Patiala,Post Graduate,Part Time,Education and Research
audio/281474976896931_f1043_chunk_0.wav,0.6365,Forward,Male,18-30,Gujarati,Gujarat,Sabarkantha,Post Graduate,Full Time,Information and Media
audio/281474976899487_f1098_chunk_0.wav,0.636875,Wow,Female,30-45,Tamil,Tamil Nadu,Chennai,Graduate,Freelance,Education and Research
audio/281474976893292_f2273_chunk_1.wav,0.637125,New York,Female,45-60,Hindi,West Bengal,Kolkata,Post Graduate,Full Time,Education and Research
audio/281474976893966_f246_chunk_0.wav,0.6376875,Six,Female,45-60,Telugu,Andhra Pradesh,Kurnool,Post Graduate,Full Time,Technology and Services
audio/281474976896216_f826_chunk_0.wav,0.6376875,Dog,Female,18-30,Tamil,Kerala,Thiruvananthapuram,Under Graduate Student,Full Time,Technology and Services
audio/281474976897436_f1244_chunk_0.wav,0.6378125,Forward,Male,45-60,Bodo,Assam,Udalguri,Doctoral (PhD) or higher level,Freelance,Education and Research
audio/281474976894760_f833_chunk_0.wav,0.6378125,Five,Female,30-45,Nepali,West Bengal,Kalimpong,Post Graduate,Full Time,Education and Research
audio/281474976895442_f2566_chunk_0.wav,0.6381875,Learn,Female,18-30,Malayalam,Kerala,Pathanamthitta,Post Graduate,Full Time,Education and Research
audio/281474976884070_f1575_chunk_0.wav,0.6384375,Five,Female,30-45,Hindi,Goa,South Goa,Post Graduate,Full Time,Technology and Services
audio/281474976900313_f33_chunk_0.wav,0.639,Wow,Male,45-60,Kashmiri,Jammu Kashmir,Srinagar,Doctoral (PhD) or higher level,Full Time,Education and Research
audio/281474976897454_f1975_chunk_6.wav,0.6399375,so,Male,45-60,Bodo,Assam,Udalguri,Doctoral (PhD) or higher level,Freelance,Education and Research
audio/281474976897376_f2839_chunk_0.wav,0.6399375,Visual,Male,18-30,Odia,Odisha,Sundergarh,Post Graduate,Full Time,Education and Research
audio/281474976893816_f854_chunk_0.wav,0.6400625,Forward,Female,18-30,Bodo,Assam,Kokrajhar,Post Graduate,Other,Education and Research
audio/281474976895791_f2514_chunk_0.wav,0.6403125,Left,Male,18-30,Urdu,Bihar,Gaya,Graduate,Full Time,Technology and Services
audio/281474976889296_f1847_chunk_2.wav,0.640375,Aslam,Male,18-30,Urdu,Bihar,Gaya,Graduate,Full Time,Technology and Services
audio/281474976885510_f2092_chunk_1.wav,0.6409375,Mysore,Male,18-30,Kannada,Karnataka,Bangalore Urban,Graduate,Part Time,Information and Media
audio/281474976895872_f899_chunk_0.wav,0.641,Play,Male,45-60,Malayalam,Kerala,Pathanamthitta,Graduate,Full Time,Government
audio/281474976887081_f2283_chunk_8.wav,0.641125,Bhajan,Female,30-45,Gujarati,Gujarat,Amreli,Post Graduate,Freelance,Education and Research
audio/281474976893408_f225_chunk_0.wav,0.64125,Next,Female,30-45,Kannada,Karnataka,Gulbarga,Post Graduate,Full Time,Technology and Services
audio/281474976896187_f29_chunk_0.wav,0.6413125,Down,Male,60+,Kannada,Telangana,Hyderabad,Post Graduate,Full Time,Technology and Services
audio/281474976893920_f1397_chunk_0.wav,0.642125,Learn,Female,18-30,Nepali,West Bengal,Darjeeling,Post Graduate,Other,Entertainment
audio/281474976888951_f2106_chunk_1.wav,0.64275,Clarina,Female,18-30,Konkani,Goa,South Goa,Post Graduate,Full Time,Government
audio/281474976898115_f1790_chunk_3.wav,0.6438125,Tenkanal,Female,18-30,Odia,Odisha,Khordha,Post Graduate,Full Time,Transportation and Logistics
audio/281474976899559_f12_chunk_0.wav,0.6445,Seven,Female,45-60,Bengali,West Bengal,South 24 Parganas,Graduate,Other,Financial Services (Banking and Insurance)
audio/281474976895331_f2252_chunk_4.wav,0.64475,Tobacco,Male,30-45,Kashmiri,Jammu Kashmir,Anantnag,Doctoral (PhD) or higher level,Full Time,Education and Research
audio/281474976897293_f1202_chunk_0.wav,0.6449375,Three,Female,30-45,Bengali,West Bengal,Kolkata,Post Graduate,Part Time,Education and Research
audio/281474976897290_f1204_chunk_0.wav,0.645,Four,Female,30-45,Bengali,West Bengal,Kolkata,Post Graduate,Part Time,Education and Research
audio/281474976900604_f177_chunk_0.wav,0.645875,Happy,Male,30-45,Urdu,Gujarat,Ahmedabad,Graduate,Full Time,Technology and Services
audio/281474976895767_f2881_chunk_0.wav,0.647625,Down,Female,45-60,Telugu,Telangana,Hyderabad,Post Graduate,Full Time,Education and Research
audio/281474976915875_f2571_chunk_0.wav,0.6485,Bird,Female,30-45,Nepali,West Bengal,Kalimpong,Post Graduate,Other,Social service
audio/281474976897098_f2543_chunk_0.wav,0.649125,Disagree,Male,18-30,Hindi,Maharashtra,Pune,Under Graduate Student,Freelance,Financial Services (Banking and Insurance)
audio/281474976896212_f243_chunk_0.wav,0.649625,Learn,Female,18-30,Tamil,Kerala,Thiruvananthapuram,Under Graduate Student,Full Time,Technology and Services
audio/281474976895571_f1533_chunk_0.wav,0.649625,Jump,Female,18-30,Urdu,Maharashtra,Thane,Post Graduate,Full Time,Education and Research
audio/281474976897885_f2110_chunk_2.wav,0.651,names?,Male,45-60,Telugu,Telangana,Hyderabad,Doctoral (PhD) or higher level,Full Time,Education and Research
audio/281474976897885_f2110_chunk_1.wav,0.651,district,Male,45-60,Telugu,Telangana,Hyderabad,Doctoral (PhD) or higher level,Full Time,Education and Research
audio/281474976897578_f1229_chunk_0.wav,0.6518125,Three,Female,18-30,Hindi,Rajasthan,Ajmer,Under Graduate Student,Other,Education and Research
audio/281474976896573_f1495_chunk_0.wav,0.651875,Follow,Female,60+,Tamil,Madhya Pradesh,Ujjain,Post Graduate,Full Time,Education and Research
audio/281474976900333_f1733_chunk_1.wav,0.6526875,Ikra,Male,45-60,Kashmiri,Jammu Kashmir,Srinagar,Doctoral (PhD) or higher level,Full Time,Education and Research
audio/281474976925459_f2432_chunk_1.wav,0.65275,Five years,Female,18-30,Kannada,Karnataka,Gulbarga,Senior Secondary Level at School (10+2),Other,Education and Research
audio/281474976898621_f2032_chunk_2.wav,0.65325,newspaper,Male,60+,Bengali,West Bengal,South 24 Parganas,Post Graduate,Other,Financial Services (Banking and Insurance)
audio/281474976896226_f368_chunk_0.wav,0.6533125,Skip,Female,18-30,Tamil,Kerala,Thiruvananthapuram,Under Graduate Student,Full Time,Technology and Services
audio/281474976900643_f417_chunk_0.wav,0.653625,Down,Male,30-45,Urdu,Gujarat,Ahmedabad,Graduate,Full Time,Technology and Services
audio/281474976888154_f2008_chunk_2.wav,0.6536875,and the,Male,30-45,Maithili,Bihar,Darbhanga,Post Graduate,Full Time,Education and Research
audio/281474976901777_f1003_chunk_0.wav,0.6538125,Happy,Female,30-45,Assamese,Assam,Biswanath,Doctoral (PhD) or higher level,Full Time,Information and Media
audio/281474976897323_f500_chunk_0.wav,0.6546875,Nine,Female,30-45,Punjabi,Punjab,Patiala,Post Graduate,Part Time,Education and Research
audio/281474976884209_f549_chunk_0.wav,0.6560625,Learn,Male,18-30,Telugu,Andhra Pradesh,Prakasam,Under Graduate Student,Full Time,Technology and Services
audio/281474976897569_f1291_chunk_0.wav,0.6565,Play,Female,18-30,Hindi,Rajasthan,Ajmer,Under Graduate Student,Other,Education and Research
audio/281474976893654_f2498_chunk_0.wav,0.656625,Zero,Male,60+,Marathi,Maharashtra,Solapur,Graduate,Full Time,Healthcare (Medical &amp; Pharma)
audio/281474976893771_f1551_chunk_0.wav,0.6568125,Backward,Male,30-45,Punjabi,Punjab,Mansa,Post Graduate,Full Time,Government
audio/281474976893701_f2950_chunk_0.wav,0.657125,Agree,Male,18-30,Bodo,Assam,Kokrajhar,Post Graduate,Part Time,Education and Research
audio/281474976901164_f2275_chunk_7.wav,0.6579375,please,Female,45-60,Maithili,Bihar,Darbhanga,Graduate,Full Time,Education and Research
audio/281474976894813_f710_chunk_0.wav,0.658,Follow,Female,18-30,Malayalam,Kerala,Pathanamthitta,Post Graduate,Full Time,Technology and Services
audio/281474976895613_f2890_chunk_0.wav,0.6585625,Backward,Male,30-45,Assamese,Assam,Nagaon,Post Graduate,Full Time,Education and Research
audio/281474976902165_f310_chunk_0.wav,0.658875,Learn,Female,45-60,Urdu,Maharashtra,Satara,Post Graduate,Full Time,Education and Research
audio/281474976895793_f791_chunk_0.wav,0.6606875,Bird,Male,18-30,Urdu,Bihar,Gaya,Graduate,Full Time,Technology and Services
audio/281474976899571_f2000_chunk_1.wav,0.660875,Paris,Female,45-60,Bengali,West Bengal,South 24 Parganas,Graduate,Other,Financial Services (Banking and Insurance)
audio/281474976893926_f1393_chunk_0.wav,0.661375,Visual,Female,18-30,Nepali,West Bengal,Darjeeling,Post Graduate,Other,Entertainment
audio/281474976893406_f1176_chunk_0.wav,0.6620625,Forward,Female,30-45,Kannada,Karnataka,Gulbarga,Post Graduate,Full Time,Technology and Services
audio/281474976900333_f1733_chunk_0.wav,0.6621875,Kamran,Male,45-60,Kashmiri,Jammu Kashmir,Srinagar,Doctoral (PhD) or higher level,Full Time,Education and Research
audio/281474976897705_f2741_chunk_0.wav,0.66225,Go,Male,60+,Odia,Odisha,Sundergarh,Graduate,Freelance,Education and Research
audio/281474976899560_f3_chunk_0.wav,0.6628125,Learn,Female,45-60,Bengali,West Bengal,South 24 Parganas,Graduate,Other,Financial Services (Banking and Insurance)
audio/281474976885510_f2092_chunk_3.wav,0.6628125,Hassan,Male,18-30,Kannada,Karnataka,Bangalore Urban,Graduate,Part Time,Information and Media
audio/281474976889211_f1776_chunk_3.wav,0.663,Kuwait,Female,30-45,Urdu,Karnataka,Bangalore Urban,Post Graduate,Part Time,Education and Research
audio/281474976895307_f679_chunk_0.wav,0.664375,Yes,Male,30-45,Kashmiri,Jammu Kashmir,Anantnag,Doctoral (PhD) or higher level,Full Time,Education and Research
audio/281474976901650_f1269_chunk_0.wav,0.664875,Zero,Female,45-60,Kannada,Karnataka,Bangalore Urban,Post Graduate,Full Time,Education and Research
audio/281474976896835_f416_chunk_0.wav,0.6669375,Zero,Female,18-30,Kannada,Karnataka,Hassan,Post Graduate,Full Time,Technology and Services
audio/281474976897291_f3098_chunk_0.wav,0.66775,Jump,Female,30-45,Bengali,West Bengal,Kolkata,Post Graduate,Part Time,Education and Research
audio/281474976899946_f2809_chunk_0.wav,0.66925,Forward,Male,30-45,Maithili,Bihar,Samastipur,Doctoral (PhD) or higher level,Full Time,Education and Research
audio/281474976897517_f2194_chunk_1.wav,0.669375,Jaipur,Male,30-45,Sindhi,Rajasthan,Ajmer,Post Graduate,Part Time,Government
audio/281474976898614_f1752_chunk_2.wav,0.6699375,because,Male,60+,Bengali,West Bengal,South 24 Parganas,Post Graduate,Other,Financial Services (Banking and Insurance)
audio/281474976893884_f1237_chunk_0.wav,0.67,Previous,Male,30-45,Bodo,Assam,Kokrajhar,Post Graduate,Other,Education and Research
audio/281474976895331_f2252_chunk_2.wav,0.6705,Rice,Male,30-45,Kashmiri,Jammu Kashmir,Anantnag,Doctoral (PhD) or higher level,Full Time,Education and Research
audio/281474976893632_f1794_chunk_2.wav,0.6711875,Kozhikode,Male,30-45,Malayalam,Kerala,Palakkad,Post Graduate,Full Time,Technology and Services
audio/281474976896682_f965_chunk_0.wav,0.6713125,House,Female,45-60,Telugu,Andhra Pradesh,Krishna,Graduate,Part Time,Technology and Services
audio/281474976893912_f2185_chunk_7.wav,0.671375,addiction,Male,30-45,Bodo,Assam,Kokrajhar,Post Graduate,Other,Education and Research
audio/281474976893178_f1746_chunk_4.wav,0.671375,Yeah.,Female,60+,Odia,Odisha,Angul,Post Graduate,Full Time,Social service
audio/281474976896223_f2853_chunk_0.wav,0.67175,Agree,Female,18-30,Tamil,Kerala,Thiruvananthapuram,Under Graduate Student,Full Time,Technology and Services
audio/281474976901653_f1266_chunk_0.wav,0.6720625,Skip,Female,45-60,Kannada,Karnataka,Bangalore Urban,Post Graduate,Full Time,Education and Research
audio/281474976888614_f1702_chunk_1.wav,0.6721875,Cairo,Male,45-60,Kannada,Karnataka,Shimoga,Post Graduate,Other,Manufacturing
audio/281474976900618_f1929_chunk_5.wav,0.6730625,Yes.,Male,30-45,Urdu,Gujarat,Ahmedabad,Graduate,Full Time,Technology and Services
audio/281474976894258_f1849_chunk_3.wav,0.67425,Madhya Pradesh,Female,30-45,Kashmiri,Jammu Kashmir,Srinagar,Doctoral (PhD) or higher level,Other,Education and Research
audio/281474976895783_f639_chunk_0.wav,0.67475,Previous,Male,18-30,Urdu,Bihar,Gaya,Graduate,Full Time,Technology and Services
audio/281474976897287_f3097_chunk_0.wav,0.6754375,Stop,Female,30-45,Bengali,West Bengal,Kolkata,Post Graduate,Part Time,Education and Research
audio/281474976896757_f1719_chunk_2.wav,0.6764375,"Hema,",Female,30-45,Sindhi,Gujarat,Ahmedabad,Post Graduate,Full Time,Information and Media
audio/281474976893695_f3068_chunk_0.wav,0.676625,Wow,Male,18-30,Bodo,Assam,Kokrajhar,Post Graduate,Part Time,Education and Research
audio/281474976901586_f1451_chunk_0.wav,0.677625,Yes,Female,30-45,Maithili,Bihar,Darbhanga,Post Graduate,Freelance,Information and Media
audio/281474976897387_f2253_chunk_0.wav,0.678,Koraput,Male,18-30,Odia,Odisha,Sundergarh,Post Graduate,Full Time,Education and Research
audio/281474976896218_f2637_chunk_0.wav,0.6785625,Yes,Female,18-30,Tamil,Kerala,Thiruvananthapuram,Under Graduate Student,Full Time,Technology and Services
audio/281474976894251_f2833_chunk_0.wav,0.678625,left,Female,30-45,Kashmiri,Jammu Kashmir,Srinagar,Doctoral (PhD) or higher level,Other,Education and Research
audio/281474976895598_f2758_chunk_0.wav,0.678875,Five,Male,18-30,Kannada,Karnataka,Bangalore Urban,Graduate,Part Time,Information and Media
audio/281474976900326_f424_chunk_0.wav,0.679625,Visual,Male,45-60,Kashmiri,Jammu Kashmir,Srinagar,Doctoral (PhD) or higher level,Full Time,Education and Research
audio/281474976895784_f641_chunk_0.wav,0.6796875,Forward,Male,18-30,Urdu,Bihar,Gaya,Graduate,Full Time,Technology and Services
audio/281474976896830_f2519_chunk_0.wav,0.680125,Yes,Female,18-30,Kannada,Karnataka,Hassan,Post Graduate,Full Time,Technology and Services
